video_url,tag
b3a3acf5f6210bb162c782983d096cef,Выставку «Россия»
b3a3acf5f6210bb162c782983d096cef,Тульскую область
b3a3acf5f6210bb162c782983d096cef,URA.RU - информационное агентство
b3a3acf5f6210bb162c782983d096cef,России
b3a3acf5f6210bb162c782983d096cef,Telegram
b3a3acf5f6210bb162c782983d096cef,Вконтакте
7d765fa348980525b349eefcdfad963e,Гиацинт
7d765fa348980525b349eefcdfad963e,Новая Слобода
7d765fa348980525b349eefcdfad963e,Сумской области
7d765fa348980525b349eefcdfad963e,ВСУ
a5de9db6f01eb5cf8ac75a194851e2f0,Часов Яре
a5de9db6f01eb5cf8ac75a194851e2f0,Минобороны
a5de9db6f01eb5cf8ac75a194851e2f0,России
14fcdf2ac5d5dbb7a16513c0b330f159,Андрея Первозванного
14fcdf2ac5d5dbb7a16513c0b330f159,Москву - Москва
14fcdf2ac5d5dbb7a16513c0b330f159,Вконтакте
14fcdf2ac5d5dbb7a16513c0b330f159,Twitter
14fcdf2ac5d5dbb7a16513c0b330f159,Telegram
14fcdf2ac5d5dbb7a16513c0b330f159,Москва
214a70faa9cd1f32dbe5764b8b2861cd,ВДНХ - Москва
214a70faa9cd1f32dbe5764b8b2861cd,Вконтакте
214a70faa9cd1f32dbe5764b8b2861cd,Twitter
214a70faa9cd1f32dbe5764b8b2861cd,Telegram
214a70faa9cd1f32dbe5764b8b2861cd,Москва
681a18b278b3100ad7c196b5a9fad022,Урал
681a18b278b3100ad7c196b5a9fad022,Москва
681a18b278b3100ad7c196b5a9fad022,Вконтакте
681a18b278b3100ad7c196b5a9fad022,Twitter
681a18b278b3100ad7c196b5a9fad022,Telegram
aa9b4d60551a7f557bbd9cef53a8d393,Вконтакте
aa9b4d60551a7f557bbd9cef53a8d393,Twitter
aa9b4d60551a7f557bbd9cef53a8d393,Telegram
aa9b4d60551a7f557bbd9cef53a8d393,Москва
c6063a3c5a8ae0817592d10df6916557,Горького - Москва
c6063a3c5a8ae0817592d10df6916557,Парке Горького
c6063a3c5a8ae0817592d10df6916557,Андреевского моста
c6063a3c5a8ae0817592d10df6916557,Вконтакте
c6063a3c5a8ae0817592d10df6916557,Twitter
c6063a3c5a8ae0817592d10df6916557,Telegram
c6063a3c5a8ae0817592d10df6916557,Москва
3f4dcc836441d9363c7cd7f938c54802,Нижегородской области
47e3a048e709c66354bb01ecccc082f1,Пасхе
6274de84a4b6b169873ef6817e05d6f1,Белуджистана
6274de84a4b6b169873ef6817e05d6f1,Пакистане
6274de84a4b6b169873ef6817e05d6f1,Боевики
6274de84a4b6b169873ef6817e05d6f1,Пакистана
6274de84a4b6b169873ef6817e05d6f1,Освободительной армии
6274de84a4b6b169873ef6817e05d6f1,России
6274de84a4b6b169873ef6817e05d6f1,Гвадар
6274de84a4b6b169873ef6817e05d6f1,Китай
6274de84a4b6b169873ef6817e05d6f1,Юго-Восточной Азии
6274de84a4b6b169873ef6817e05d6f1,Ближнем Востоке
6274de84a4b6b169873ef6817e05d6f1,Средней Азии
6274de84a4b6b169873ef6817e05d6f1,Африке
6274de84a4b6b169873ef6817e05d6f1,Поднебесной
6274de84a4b6b169873ef6817e05d6f1,Европу
6274de84a4b6b169873ef6817e05d6f1,Среднюю Азию
6274de84a4b6b169873ef6817e05d6f1,Ближний Восток
4b8fcad9faf7e16c0b63b3aa9d99848b,ББМ
4b8fcad9faf7e16c0b63b3aa9d99848b,ВСУ-артиллерийский
413d5e902dc49c8619f7e7569229cbb0,Котляровку
413d5e902dc49c8619f7e7569229cbb0,Харьков
413d5e902dc49c8619f7e7569229cbb0,ПОДПИСЫВАЙСЯ
413d5e902dc49c8619f7e7569229cbb0,РЕН ТВ
413d5e902dc49c8619f7e7569229cbb0,Харьковской области
413d5e902dc49c8619f7e7569229cbb0,Котляровки
97e48af5ba49eca5504a84abb93e9c69,Тульской области
97e48af5ba49eca5504a84abb93e9c69,Ксении Юшковой
97e48af5ba49eca5504a84abb93e9c69,Ивановской области
97e48af5ba49eca5504a84abb93e9c69,Тулу
97e48af5ba49eca5504a84abb93e9c69,Поленово
b4ebbf962601ad9a127af1ec8df63aed,России
b4ebbf962601ad9a127af1ec8df63aed,Весна
b4ebbf962601ad9a127af1ec8df63aed,Московском регионе
b4ebbf962601ad9a127af1ec8df63aed,Кубани
31532d35279a31899400ee81d04a7620,Москва
31532d35279a31899400ee81d04a7620,Лондон
31532d35279a31899400ee81d04a7620,Британии
31532d35279a31899400ee81d04a7620,Сбербанк
28b21ba29bc3a669e2fd076b589366bf,Нижнем Новгороде
28b21ba29bc3a669e2fd076b589366bf,
7e82f03fb2fee99fe36136691a532a80,Екатерина Скорикова
7e82f03fb2fee99fe36136691a532a80,Подмосковья
7e82f03fb2fee99fe36136691a532a80,Екатерина Скорикова - родилась
7e82f03fb2fee99fe36136691a532a80,Луганской области
7e82f03fb2fee99fe36136691a532a80,Алчевске
7e82f03fb2fee99fe36136691a532a80,Россию
7e82f03fb2fee99fe36136691a532a80,Екатерина
7e82f03fb2fee99fe36136691a532a80,Волонтёры Подмосковья
7e82f03fb2fee99fe36136691a532a80,Одинцовского округа
7e82f03fb2fee99fe36136691a532a80,СВО «Волонтёры Подмосковья»
7e82f03fb2fee99fe36136691a532a80,Донбасс
7e82f03fb2fee99fe36136691a532a80,Общественной палаты
7e82f03fb2fee99fe36136691a532a80,ДНР
8996d1c7f48af8e47e57ce72b7bbf987,ВС
8996d1c7f48af8e47e57ce72b7bbf987,РФ
8996d1c7f48af8e47e57ce72b7bbf987,Установили Контроль Над Архангельским
8996d1c7f48af8e47e57ce72b7bbf987,Котляровкой
8996d1c7f48af8e47e57ce72b7bbf987,Данный канал
8996d1c7f48af8e47e57ce72b7bbf987,Сбербанк
8996d1c7f48af8e47e57ce72b7bbf987,Бахмут
8996d1c7f48af8e47e57ce72b7bbf987,Авдеевка
8996d1c7f48af8e47e57ce72b7bbf987,Запорожье
8996d1c7f48af8e47e57ce72b7bbf987,Марьинка
8996d1c7f48af8e47e57ce72b7bbf987,Херсон
8996d1c7f48af8e47e57ce72b7bbf987,ВОЕННЫЕ
8996d1c7f48af8e47e57ce72b7bbf987,ВСУ
6e45dece7637dbd71a19e645a80ca7ce,Нижнего Новгорода
c0641dabd5548709a250b1097acaf9a5,Архангельское НАШЕ
36e37506064b1e885e2f7236482aac20,Тюменской области
36e37506064b1e885e2f7236482aac20,Тюмени
36e37506064b1e885e2f7236482aac20,Ленина
36e37506064b1e885e2f7236482aac20,России
36e37506064b1e885e2f7236482aac20,Регион-Тюмень
36e37506064b1e885e2f7236482aac20,Тобольска
2ceda85c52d3bccd2dfb1f4a8a382cf3,Севастополе
2ceda85c52d3bccd2dfb1f4a8a382cf3,Советских воинов
2ceda85c52d3bccd2dfb1f4a8a382cf3,Сапун-горе
eb71e5e9fa70d0f7dc1bd21853f2de02,Расширьте
1cc43dbaa3fe4aab727a3d6cc243582f,ВС
1cc43dbaa3fe4aab727a3d6cc243582f,РФ
1cc43dbaa3fe4aab727a3d6cc243582f,Установили Контроль Над Архангельским
1cc43dbaa3fe4aab727a3d6cc243582f,Сводки
1cc43dbaa3fe4aab727a3d6cc243582f,И Анализ За
1cc43dbaa3fe4aab727a3d6cc243582f,тг
d9b5161b1c7fcbfee1aa34fa0b3ce603,Бельбека
90f6d81655604728fc4530d108bdda4a,Петербурга
90f6d81655604728fc4530d108bdda4a,ПОДПИСЫВАЙСЯ
90f6d81655604728fc4530d108bdda4a,РЕН ТВ
ad832bb62b858d8f4a9757a57febd29f,Дрездене
ad832bb62b858d8f4a9757a57febd29f,Красной армии
ad832bb62b858d8f4a9757a57febd29f,Германии
ad832bb62b858d8f4a9757a57febd29f,Западе
afa52248949aafcd15e218bc9acf4bca,Аргентины
afa52248949aafcd15e218bc9acf4bca,Бессмертного полка
afa52248949aafcd15e218bc9acf4bca,Буэнос-Айресе
afa52248949aafcd15e218bc9acf4bca,Аргентине
afa52248949aafcd15e218bc9acf4bca,Паране
afa52248949aafcd15e218bc9acf4bca,Мар-дель-Плате
afa52248949aafcd15e218bc9acf4bca,Росарио
325bd249971460ee7231a6c3a512300e,Россией
325bd249971460ee7231a6c3a512300e,Царьград
325bd249971460ee7231a6c3a512300e,Киев
325bd249971460ee7231a6c3a512300e,Dolce &amp
325bd249971460ee7231a6c3a512300e,Белгород
325bd249971460ee7231a6c3a512300e,Белгорода
325bd249971460ee7231a6c3a512300e,Екатеринбурга
b05bb06bc721c9580e585849bba8457d,❗💥⚡
b05bb06bc721c9580e585849bba8457d,ВС
b05bb06bc721c9580e585849bba8457d,РФ
b05bb06bc721c9580e585849bba8457d,Архангельским
b05bb06bc721c9580e585849bba8457d,Котляровкой
b05bb06bc721c9580e585849bba8457d,Приятного Просмотра
b05bb06bc721c9580e585849bba8457d,Комментируем
b05bb06bc721c9580e585849bba8457d,Ставим
b05bb06bc721c9580e585849bba8457d,Канал
b05bb06bc721c9580e585849bba8457d,Желание Поблагодарить
b05bb06bc721c9580e585849bba8457d,Поддержать канал
b05bb06bc721c9580e585849bba8457d,ВК
7a8eff4d3d229221eae6d6dbcc0a262e,Украина
7a8eff4d3d229221eae6d6dbcc0a262e,Жозеп Боррель
8bcff723c6cfe05fd7728d43c868d93e,Записи
8bcff723c6cfe05fd7728d43c868d93e,МВД
8bcff723c6cfe05fd7728d43c868d93e,России
8bcff723c6cfe05fd7728d43c868d93e,Зеленский
8bcff723c6cfe05fd7728d43c868d93e,Порошенко
aa9a1b370433a95655db4fe98621cc02,Авдеевском направлении
aa9a1b370433a95655db4fe98621cc02,СВО
aa9a1b370433a95655db4fe98621cc02,Харькове
d8a498fdeeaa57054915bbcb876c7a09,"ГТРК ""Ставрополье"""
d8a498fdeeaa57054915bbcb876c7a09,ВК
d8a498fdeeaa57054915bbcb876c7a09,#news
8e4c8ddf2fac7cf61a4798cd3d08b855,Корнет
8e4c8ddf2fac7cf61a4798cd3d08b855,СВО
8e4c8ddf2fac7cf61a4798cd3d08b855,России
33e1c0ea3f800cd5680d8be3e00e5908,Донецкой народной республике
33e1c0ea3f800cd5680d8be3e00e5908,Украина
33e1c0ea3f800cd5680d8be3e00e5908,Волновахе
ff20156e26d19d6d1ef5cb4d13f4252b,ВС
ff20156e26d19d6d1ef5cb4d13f4252b,РФ
ff20156e26d19d6d1ef5cb4d13f4252b,Горловке
ff20156e26d19d6d1ef5cb4d13f4252b,ВОВ 🤝 Военнослужащие
ff20156e26d19d6d1ef5cb4d13f4252b,Минобороны
ff20156e26d19d6d1ef5cb4d13f4252b,России
8d2275830005e21863d9a376378254e9,Дальнем Востоке
8d2275830005e21863d9a376378254e9,Восточной Сибири
8d2275830005e21863d9a376378254e9,Белые
8d2275830005e21863d9a376378254e9,Спасо-Преображенского собора
8d2275830005e21863d9a376378254e9,Владивостока
0cf6073f394c9b963d32a2660bac9af1,Иерусалиме
0cf6073f394c9b963d32a2660bac9af1,Иерусалим
9193d0614b129a5783c62269fa887fe1,Менее
9193d0614b129a5783c62269fa887fe1,Христа Спасителя
9193d0614b129a5783c62269fa887fe1,Москве
9193d0614b129a5783c62269fa887fe1,Кирилл
ad633b0ee5a75d154b9e38c1b282eb98,Поклонной горе
ad633b0ee5a75d154b9e38c1b282eb98,Москве
ad633b0ee5a75d154b9e38c1b282eb98,Музея Победы
ad633b0ee5a75d154b9e38c1b282eb98,Ирина Лесникова
ad633b0ee5a75d154b9e38c1b282eb98,Владимир Степанов
ad633b0ee5a75d154b9e38c1b282eb98,Музей Победы
ad633b0ee5a75d154b9e38c1b282eb98,России
ad633b0ee5a75d154b9e38c1b282eb98,Ольги Поздняковой
b9e6c609f1f717d43277b834c355de34,Исидора Граорац нан
e3a5b0f51b36d9a4058788ee5fd56224,Младеноваца-нана
3626532cd4a09d24f3ff364ce1510b61,Поточари-нане
da4534f6e950b828bd98c0665d4c4ea1,SNSD Banjaluka
e0bd56cb05312ca6f18fd171f21bd41c,Ланцетом
e0bd56cb05312ca6f18fd171f21bd41c,Южно-Донецком направлении
2059ffdd98e66f63c38013374e8f518d,СМИ
2059ffdd98e66f63c38013374e8f518d,Украины
9f022e47c8f67c298f78a70b212e1570,Север
9f022e47c8f67c298f78a70b212e1570,ВСУ
9f022e47c8f67c298f78a70b212e1570,Харьковской области
9f022e47c8f67c298f78a70b212e1570,
6e2bc7b57f6f42d6966901fc39dae820,Нью-Йорк
6e2bc7b57f6f42d6966901fc39dae820,Россия
6e2bc7b57f6f42d6966901fc39dae820,ЖМИ
60ee1fd5032f7e6dcbd4a794c68d9c5f,ТЭЦ
e60d4b1f4815a11aa9f7cae829272876,Биелина
55eb63b92e21c745f7ef688924908243,Гуандун
55eb63b92e21c745f7ef688924908243,Китайская провинция
55eb63b92e21c745f7ef688924908243,ЮСПА /
55eb63b92e21c745f7ef688924908243,китай
55eb63b92e21c745f7ef688924908243,израиль
55eb63b92e21c745f7ef688924908243,украина
55eb63b92e21c745f7ef688924908243,николаев
55eb63b92e21c745f7ef688924908243,краснодар
55eb63b92e21c745f7ef688924908243,казахстан
55eb63b92e21c745f7ef688924908243,гомель
55eb63b92e21c745f7ef688924908243,сочи
55eb63b92e21c745f7ef688924908243,азербайджан
55eb63b92e21c745f7ef688924908243,москва
55eb63b92e21c745f7ef688924908243,ЮСПА
eb32bd2c4b83c4817b97d6d3689558cc,бишембаева
eb32bd2c4b83c4817b97d6d3689558cc,Бишембаевым
5383ea9caacabb39cec957e2f5f6e263,Додик
5383ea9caacabb39cec957e2f5f6e263,Милоша - прибыл
d0f4c53d1e2a93df38b44a2234a5b2fa,Зеленский
d0f4c53d1e2a93df38b44a2234a5b2fa,Швейцарии
591a0197f7c14ea09ec10b5a1500e936,Зеленский
591a0197f7c14ea09ec10b5a1500e936,Швейцарии
0102b7f1787fed1b3f02810e1ad271b7,Зеленский
0102b7f1787fed1b3f02810e1ad271b7,Швейцарии
7df17ee8e8cad68c84e7c2a694a285bd,Зеленский
7df17ee8e8cad68c84e7c2a694a285bd,Швейцарии
076400cdc29e73d848c33f4c806b8ef2,Зеленский
076400cdc29e73d848c33f4c806b8ef2,Швейцарии
c1a3a098fc0ad4aa1be76c75df898f79,Запад
c1a3a098fc0ad4aa1be76c75df898f79,Москву
8d5341f96623cc03132124c18b3897bc,Запад
8d5341f96623cc03132124c18b3897bc,Москву
32b883e3effb9697a118f31ed3121bfe,Запад
32b883e3effb9697a118f31ed3121bfe,Москву
a9dc1d59b5ee4dded90d7cdfd87dd8a2,Иркутске
a9dc1d59b5ee4dded90d7cdfd87dd8a2,ПОДПИСЫВАЙСЯ
a9dc1d59b5ee4dded90d7cdfd87dd8a2,РЕН ТВ
40e24efe7c85601223801ea0e0c9ac9b,России
2f9ccae69dbd733a4f19fbafb0ec6c58,России
e5af36e9dd6a8a6e691bcf2532b0c627,Иерусалиме
e5af36e9dd6a8a6e691bcf2532b0c627,Храме Гроба
e5af36e9dd6a8a6e691bcf2532b0c627,Иерусалима
e5af36e9dd6a8a6e691bcf2532b0c627,Фонда Андрея Первозванного
e5af36e9dd6a8a6e691bcf2532b0c627,Москву
e5af36e9dd6a8a6e691bcf2532b0c627,Христа Спасителя
874c64bd31224f1cea5c046e2a6c1868,Эстония
874c64bd31224f1cea5c046e2a6c1868,Россию
3543928c12219a4a6c46fc9d3fa48b72,Приятного Просмотра
3543928c12219a4a6c46fc9d3fa48b72,Комментируем
3543928c12219a4a6c46fc9d3fa48b72,Ставим
3543928c12219a4a6c46fc9d3fa48b72,Канал
3543928c12219a4a6c46fc9d3fa48b72,Желание Поблагодарить
3543928c12219a4a6c46fc9d3fa48b72,Поддержать канал
3543928c12219a4a6c46fc9d3fa48b72,ВК
e02d85cd3ba23ae37a2aac578ec67bd7,Соединенные Штаты
e02d85cd3ba23ae37a2aac578ec67bd7,Запада
b588029727a27491df02f73f3d9a5be8,США
b588029727a27491df02f73f3d9a5be8,Запада
770703a9844f32f6a1594822991c8910,Соединенные Штаты
770703a9844f32f6a1594822991c8910,Запада
eaf1000995b767301e2373ba8bab8650,США
eaf1000995b767301e2373ba8bab8650,Запада
03af5f172f7db642ea7928a08d9a4667,США
03af5f172f7db642ea7928a08d9a4667,Запада
30dac464d0eb3dd8919f67991eac42d8,США
30dac464d0eb3dd8919f67991eac42d8,Запада
4bde974314a8d8f1248e4e998736d92f,Соединенные Штаты
4bde974314a8d8f1248e4e998736d92f,Запада
cff27ce84eb456190d294fa6e834b208,Центральное телевидение
73f73ab84e27835ff7c442b8249fae80,Конгресс
73f73ab84e27835ff7c442b8249fae80,США
73f73ab84e27835ff7c442b8249fae80,Украине
14525df2467c8a6b9168e08c731d6216,Конгресс
14525df2467c8a6b9168e08c731d6216,США
0d561fd94fb2c194131efff3dd158ecb,Конгресс
0d561fd94fb2c194131efff3dd158ecb,США
29545b90279a0c392a4a4b9d7c998257,Конгресс
29545b90279a0c392a4a4b9d7c998257,США
e23444f4bf8f8a62353982b0b2cbcdf4,Конгресс
e23444f4bf8f8a62353982b0b2cbcdf4,США
3076244f230eda4511eb7198a8a042d7,Конгресс
3076244f230eda4511eb7198a8a042d7,США
3076244f230eda4511eb7198a8a042d7,Украине
8c0bcb584612579b7fbe226deb2fc50d,Конгресс
8c0bcb584612579b7fbe226deb2fc50d,США
8c0bcb584612579b7fbe226deb2fc50d,Украинский тупик
6421ea0cacdaf8becdf7938938783473,Летняя академия занимательных наук
6421ea0cacdaf8becdf7938938783473,НАПОМИНАЕМ
6421ea0cacdaf8becdf7938938783473,MOS.RU
c5721c54b1d8530950ddb83719f6de43,Нижний Новгород - Симферополь
65abef5385fec2f0bb9354ffcc7650f7,Красногоровки
65abef5385fec2f0bb9354ffcc7650f7,ВСУ
65abef5385fec2f0bb9354ffcc7650f7,Приятного Просмотра
65abef5385fec2f0bb9354ffcc7650f7,Комментируем
65abef5385fec2f0bb9354ffcc7650f7,Ставим
65abef5385fec2f0bb9354ffcc7650f7,Канал
65abef5385fec2f0bb9354ffcc7650f7,Желание Поблагодарить
65abef5385fec2f0bb9354ffcc7650f7,Поддержать канал
65abef5385fec2f0bb9354ffcc7650f7,ВК
6e2386e8f4cf81dce51fd9c0cc2e844b,Зеленский
6e2386e8f4cf81dce51fd9c0cc2e844b,Украины
85ac9b219baee8562b138955a817bd43,Зеленский
85ac9b219baee8562b138955a817bd43,Украины
990c5cf81507352387217776575c82d1,Зеленский
990c5cf81507352387217776575c82d1,Украины
c1453f7a1e3ebbae07c08e8b21322928,СВО
79ed9c78a21f866b910acf16a83fc94c,Первомайского nan
7face9a90254e336361bde0d9b5bb5b9,Зеленский
7face9a90254e336361bde0d9b5bb5b9,Украины
b1ced79d7994d8b2fec894c670b995e7,Зеленский
b1ced79d7994d8b2fec894c670b995e7,Украины
0bc3f0854ea8fdc27ba3656bc1118770,НАТОвской техники
0bc3f0854ea8fdc27ba3656bc1118770,Лавина
0bc3f0854ea8fdc27ba3656bc1118770,Остап
0bc3f0854ea8fdc27ba3656bc1118770,Рам
0bc3f0854ea8fdc27ba3656bc1118770,России
0bc3f0854ea8fdc27ba3656bc1118770,Лавины
0bc3f0854ea8fdc27ba3656bc1118770,ВСУ
0bc3f0854ea8fdc27ba3656bc1118770,Бредли
0bc3f0854ea8fdc27ba3656bc1118770,Архангельского
744d7f624db82ef6b694934ea0e8dc4a,НО
744d7f624db82ef6b694934ea0e8dc4a,Олег Беркович
77a736fe3eb891a2c91a1d21db27a40a,НОНЦ
1789de9a1530b79f98c338b2502464ba,Турции
1789de9a1530b79f98c338b2502464ba,Израиля
1789de9a1530b79f98c338b2502464ba,Газа
1789de9a1530b79f98c338b2502464ba,Западом
aef30b9e85dcd6f7e5d1860e129c6ba9,Сенат
7a4c080cb138249f5f2a9da114c3f7dc,ЗСНО
7a4c080cb138249f5f2a9da114c3f7dc,СВО
7a4c080cb138249f5f2a9da114c3f7dc,Олег Андерсон
6edc8bc9d99a13602a6a3f16081c4ae4,Москве
